GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1087847986	2021-03-05 08:51:44.722555	33194	species	Northern Cardinal	Cardinalis cardinalis			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18357	L12825515	P	32.3404950	-86.1835670	2021-03-05	07:49:00	obsr698531	S82790784	Stationary	P21	EBIRD	2			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1085259040	2021-03-01 13:21:41.850818	31084	species	House Finch	Haemorhous mexicanus			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-01	09:06:00	obsr665305	S82568567	Stationary	P21	EBIRD	14			1	1		0	1	0		Sun porch. Light rain.	
URN:CornellLabOfOrnithology:EBIRD:OBS1088881205	2021-03-09 14:39:13.444284	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-06	13:15:00	obsr940190	S82882802	Stationary	P21	EBIRD	40			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096149199	2021-03-16 11:27:55.801148	434	species	Northern Shoveler	Spatula clypeata			12					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mgm home summer	L11597027	P	32.3092470	-86.1858420	2021-03-16	10:26:00	obsr1060942	S83506098	Incidental	P20	EBIRD				1	0		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1088820739	2021-03-06 14:16:17.318176	8015	issf	Red-tailed Hawk	Buteo jamaicensis	Red-tailed Hawk (borealis)	Buteo jamaicensis borealis	1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Riverfront Park	L2482913	H	32.3827848	-86.3129470	2021-03-06	11:16:00	obsr183378	S82876852	Traveling	P22	EBIRD	35	2.414		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100339101	2021-03-21 20:59:40.299503	4652	species	Ruby-throated Hummingbird	Archilochus colubris			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-21	12:30:00	obsr940190	S83858113	Incidental	P20	EBIRD				1	0		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100214016	2021-03-21 18:23:02.259988	32557	species	Brown-headed Cowbird	Molothrus ater			48					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			146 Forest Glen Dr, Pike Road US-AL 32.34706, -86.02054	L13775628	P	32.3470630	-86.0205380	2021-03-21	16:32:00	obsr790796	S83846101	Stationary	P21	EBIRD	50			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097854122	2021-03-18 22:20:53.302308	27031	species	Eastern Bluebird	Sialia sialis			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mason mill	L13800298	P	32.3351544	-86.0373657	2021-03-18	09:00:00	obsr658500	S83648676	Stationary	P21	EBIRD	15			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1086617123	2021-03-03 12:19:48.770252	27031	species	Eastern Bluebird	Sialia sialis			6					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			2140 Halcyon Downs Loop, Montgomery US-AL (32.3458,-86.1725)	L10381474	P	32.3458220	-86.1724960	2021-03-03	09:04:00	obsr325012	S82684550	Traveling	P22	EBIRD	92	3.953		2	1		0	1	0		Sun wind 48	
URN:CornellLabOfOrnithology:EBIRD:OBS1098799591	2021-03-24 17:10:54.721836	2316	species	White-winged Dove	Zenaida asiatica			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-20	09:10:00	obsr665305	S83722357	Stationary	P21	EBIRD	11			1	1		0	1	1		Sun porch. 54 degrees mostly sunny.	Continuing in neighborhood.
URN:CornellLabOfOrnithology:EBIRD:OBS1090504257	2021-03-08 13:18:11.744931	32303	issf	Eastern Meadowlark	Sturnella magna	Eastern Meadowlark (Eastern)	Sturnella magna [magna Group]	2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr183378	S82982417	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1106489437	2021-03-29 13:47:36.184353	7334	species	Black Vulture	Coragyps atratus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			12900–12928 Troy Hwy, Mathews US-AL (32.1785,-86.1175)	L14206581	P	32.1784510	-86.1175230	2021-03-29	10:38:00	obsr1423708	S84344769	Incidental	P20	EBIRD				2	0	G6471356	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100292052	2021-03-21 19:33:50.236862	32777	species	Northern Parula	Setophaga americana			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-21	17:03:00	obsr186678	S83851944	Traveling	P22	EBIRD	88	6.402		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104863508	2021-03-27 16:24:35.438631	26127	species	House Wren	Troglodytes aedon			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-27	13:07:00	obsr186678	S84214754	Traveling	P22	EBIRD	134	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087879806	2021-03-05 10:03:34.678891	32018	species	Song Sparrow	Melospiza melodia			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L12597551	P	32.3251920	-86.1527620	2021-03-05	08:56:00	obsr851458	S82794651	Stationary	P21	EBIRD	7			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1092687654	2021-03-11 17:57:46.598494	27022	species	Northern Mockingbird	Mimus polyglottos			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2021-03-11	12:00:00	obsr1230280	S83213008	Stationary	P21	EBIRD	120			2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1093578179	2021-03-16 12:26:19.748248	31361	species	Pine Siskin	Spinus pinus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-12	09:58:00	obsr665305	S83286320	Stationary	P21	EBIRD	16			1	1		0	1	0			Continuing.
URN:CornellLabOfOrnithology:EBIRD:OBS1096496713	2021-03-17 11:55:51.450343	20373	species	Blue Jay	Cyanocitta cristata			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-16	10:20:00	obsr940190	S83537927	Stationary	P21	EBIRD	25			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1090001389	2021-03-25 12:14:45.195882	33194	species	Northern Cardinal	Cardinalis cardinalis			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The National Memorial For Peace And Justice	L13946863	H	32.3718558	-86.3137808	2021-03-07	07:09:00	obsr183378	S82982420	Traveling	P22	EBIRD	26	0.531		2	1	G6381641	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1106489435	2021-03-29 13:47:36.184353	7334	species	Black Vulture	Coragyps atratus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			12900–12928 Troy Hwy, Mathews US-AL (32.1785,-86.1175)	L14206581	P	32.1784510	-86.1175230	2021-03-29	10:38:00	obsr1089176	S84344768	Incidental	P20	EBIRD				2	0	G6471356	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1103606691	2021-04-02 13:29:33.334928	7092	species	Great Blue Heron	Ardea herodias			13					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-26	07:14:00	obsr790796	S84113759	Traveling	P22	EBIRD	14	2.306		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096086687	2021-03-16 10:00:52.51451	31084	species	House Finch	Haemorhous mexicanus			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-15	10:56:00	obsr665305	S83501283	Stationary	P21	EBIRD	9			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100292048	2021-03-21 19:33:50.232494	5942	species	Wilson's Snipe	Gallinago delicata			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-21	17:03:00	obsr186678	S83851944	Traveling	P22	EBIRD	88	6.402		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1106058752	2021-04-02 13:22:19.423058	20373	species	Blue Jay	Cyanocitta cristata			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-27	08:40:00	obsr940190	S84314230	Stationary	P21	EBIRD	35			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1102608149	2021-04-02 13:28:01.004757	2339	species	Mourning Dove	Zenaida macroura			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-24	17:30:00	obsr940190	S84039211	Stationary	P21	EBIRD	40			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1085613664	2021-03-01 18:56:20.899377	32155	species	Eastern Towhee	Pipilo erythrophthalmus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-01	17:20:00	obsr940190	S82600183	Incidental	P20	EBIRD				1	0		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104863507	2021-03-27 16:24:35.435664	31943	species	White-throated Sparrow	Zonotrichia albicollis			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-27	13:07:00	obsr186678	S84214754	Traveling	P22	EBIRD	134	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097026233	2021-03-17 16:33:05.814477	26739	species	European Starling	Sturnus vulgaris			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oak Park	L2612975	H	32.3692002	-86.2869912	2021-03-17	11:04:00	obsr2106491	S83578154	Traveling	P22	EBIRD	47	1.093		2	1	G6421165	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097026240	2021-03-17 16:33:05.814477	28730	species	Cedar Waxwing	Bombycilla cedrorum			43					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oak Park	L2612975	H	32.3692002	-86.2869912	2021-03-17	11:04:00	obsr2106491	S83578154	Traveling	P22	EBIRD	47	1.093		2	1	G6421165	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1091001565	2021-03-09 08:53:19.396474	31361	species	Pine Siskin	Spinus pinus			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-09	07:42:00	obsr665305	S83066431	Stationary	P21	EBIRD	11			1	1		0	1	0		Sun porch. 45 degrees sunny.	Continuing at feeders.
URN:CornellLabOfOrnithology:EBIRD:OBS1088075823	2021-03-09 14:41:35.844978	27022	species	Northern Mockingbird	Mimus polyglottos			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-05	09:45:00	obsr940190	S82812023	Stationary	P21	EBIRD	15			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104102603	2021-04-02 13:26:40.311334	2316	species	White-winged Dove	Zenaida asiatica			6					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-25	12:40:00	obsr940190	S84156561	Stationary	P21	EBIRD	60			1	1		0	1	1			Continued...
URN:CornellLabOfOrnithology:EBIRD:OBS1097002354	2021-03-19 13:16:46.878375	27022	species	Northern Mockingbird	Mimus polyglottos			7					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			100 Fox Hollow Rd, Montgomery US-AL 32.38115, -86.23098	L14064561	P	32.3811470	-86.2309790	2021-03-17	12:10:00	obsr221235	S83578047	Traveling	P22	EBIRD	33	2.202		2	1	G6421163	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1105149618	2021-03-27 22:14:22.504639	26739	species	European Starling	Sturnus vulgaris			30					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mason mill	L13800298	P	32.3351544	-86.0373657	2021-03-27	15:00:00	obsr658500	S84239293	Traveling	P22	EBIRD	45	0.483		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1092424801	2021-03-11 11:22:54.900823	31986	species	Savannah Sparrow	Passerculus sandwichensis			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L12597551	P	32.3251920	-86.1527620	2021-03-11	10:08:00	obsr851458	S83189259	Stationary	P21	EBIRD	14			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096082122	2021-03-16 12:24:50.470152	31361	species	Pine Siskin	Spinus pinus			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-16	08:26:00	obsr665305	S83500093	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch. 69 degrees steady light rain.	
URN:CornellLabOfOrnithology:EBIRD:OBS1086534504	2021-03-09 14:44:01.420369	31098	species	Purple Finch	Haemorhous purpureus			15					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-03	09:00:00	obsr940190	S82677581	Stationary	P21	EBIRD	25			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1102148215	2021-03-24 16:49:30.36175	31084	species	House Finch	Haemorhous mexicanus			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-24	08:00:00	obsr665305	S83998431	Stationary	P21	EBIRD	11			1	1		0	1	0		Sun porch.	
URN:CornellLabOfOrnithology:EBIRD:OBS1096796764	2021-03-17 11:02:29.560802	27462	species	American Robin	Turdus migratorius			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Peppertree	L11041139	P	32.3401401	-86.1699557	2021-03-17	10:01:00	obsr186678	S83558469	Stationary	P21	EBIRD	3			1	1		0	1	0		Plus an active Robin nest with chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS1100198957	2021-03-21 18:03:12.871099	33194	species	Northern Cardinal	Cardinalis cardinalis			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			8625 Wynford Pl, Montgomery US-AL 32.35286, -86.15418	L14114429	P	32.3528600	-86.1541800	2021-03-21	16:50:00	obsr2224711	S83844310	Stationary	P21	EBIRD	11			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097615848	2021-03-19 13:16:46.878375	20653	species	Fish Crow	Corvus ossifragus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-17	09:20:00	obsr940190	S83626608	Stationary	P21	EBIRD	20			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1089463324	2021-03-07 19:11:56.537335	297	species	Canada Goose	Branta canadensis			8					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2021-03-07	07:52:00	obsr374184	S82930871	Traveling	P22	EBIRD	51	1.127		2	1	G6381640	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1106069929	2021-04-02 13:22:19.423058	26287	species	Carolina Wren	Thryothorus ludovicianus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-27	08:40:00	obsr940190	S84314230	Stationary	P21	EBIRD	35			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100779117	2021-03-22 12:18:12.816811	16233	species	Eastern Phoebe	Sayornis phoebe			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34050, -86.18367	L13733013	P	32.3404960	-86.1836690	2021-03-22	11:16:00	obsr698531	S83888108	Incidental	P20	EBIRD				1	0		0	1	0			
